KZ044126192=	7/23/2009	1/11/1900
KZ092501515=	4/30/2013	1/5/1900
KZ092501507=	4/30/2013	1/4/1900
KZ024816010=	3/23/2006	1/6/1900
KZ028053177=	12/28/2006	1/4/1900
KZ053299083=	7/1/2010	1/6/1900
KZ053165729=	7/1/2010	1/11/1900
KZ049664508=	3/25/2010	1/14/1900
KZ025369475=	5/11/2006	1/7/1900
KZ050652785=	5/5/2010	1/7/1900
KZ030032098=	5/14/2007	1/6/1900
KZ020634103=	11/19/2004	1/6/1900
KZ027670792=	11/29/2006	1/7/1900
KZ023448823=	11/3/2005	1/8/1900
KZ052282667=	6/30/2010	1/14/1900
KZ086835916=	12/20/2012	1/3/1900
KZ091829215=	4/22/2013	1/7/1900
KZ093460901=	5/24/2013	1/4/1900
KZ021187305=	2/10/2005	1/8/1900
KZ057054131=	12/20/2010	1/5/1900
KZ058379697=	1/28/2011	1/7/1900
KZ062551615=	5/11/2011	1/8/1900
KZ037364100=	7/2/2008	1/9/1900
KZ079965863=	7/10/2012	1/6/1900
KZ056823565=	12/15/2010	1/0/1900
KZ056823581=	12/15/2010	1/0/1900
KZ053299024=	7/1/2010	1/3/1900
KZ053299024=	7/1/2017	1/2/1900
KZ053298982=	7/1/2010	1/3/1900
KZ053298982=	7/1/2017	1/3/1900
KZ053298877=	7/1/2010	1/10/1900
KZ053298877=	1/1/2013	1/12/1900
KZ053165605=	7/1/2010	1/14/1900
KZ053165605=	1/1/2013	1/16/1900
KZ049664591=	3/25/2010	1/9/1900
KZ049664591=	9/25/2020	1/12/1900
KZ049664567=	3/25/2010	1/9/1900
KZ049664567=	3/25/2017	1/12/1900
KZ049575572=	3/25/2010	1/0/1900
KZ049575572=	3/25/2017	1/5/1900
KZ027617786=	11/24/2006	1/9/1900
KZ016884880=	6/2/2003	1/7/1900
KZ024984273=	3/31/2006	1/6/1900
KZ018894599=	3/24/2004	1/8/1900
AZ059251414=	2/18/2011	1/8/1900
AZ030001346=	5/10/2007	1/8/1900
AZ030001346=	5/10/2012	1/6/1900
AZ085335707=	11/20/2012	1/5/1900
AZ097308535=	9/23/2013	1/7/1900
AZ074412696=	2/9/2012	1/5/1900
US1MT=RR	12/12/2013	1/0/1900
US3MT=RR	2/13/2014	1/0/1900
US6MT=RR	11/14/2013	1/0/1900
US1YT=RR	5/1/2014	1/0/1900
US2YT=RR	4/17/2014	1/0/1900
US2YT=RR	4/21/2014	1/0/1900
US2YT=RR	4/22/2014	1/0/1900
US3YT=RR	4/30/2014	1/0/1900
US3YT=RR	5/1/2014	1/0/1900
US3YT=RR	5/2/2014	1/0/1900
US3YT=RR	5/5/2014	1/0/1900
US3YT=RR	5/6/2014	1/0/1900
US5YT=RR	4/17/2014	1/1/1900
US5YT=RR	4/21/2014	1/1/1900
US5YT=RR	4/22/2014	1/1/1900
US5YT=RR	4/23/2014	1/1/1900
US7YT=RR	4/17/2014	1/2/1900
US7YT=RR	4/21/2014	1/2/1900
US7YT=RR	4/22/2014	1/2/1900
US7YT=RR	4/23/2014	1/2/1900
US7YT=RR	4/24/2014	1/2/1900
US10YT=RR	4/30/2014	1/2/1900
US10YT=RR	5/1/2014	1/2/1900
US10YT=RR	5/2/2014	1/2/1900
US10YT=RR	5/5/2014	1/2/1900
US10YT=RR	5/6/2014	1/2/1900
US10YT=RR	5/7/2014	1/2/1900
US912796DB2=PX	12/12/2013	1/0/1900
US912796DF3=PX	1/9/2014	1/0/1900
US912796DG1=PX	2/6/2014	1/0/1900
US912796DP1=PX	3/6/2014	1/0/1900
US912796DU0=PX	4/3/2014	1/0/1900
US912796DY2=PX	5/1/2014	1/0/1900
US1YTWI=PX	5/1/2014	1/0/1900
US912820E52=PX	5/31/2012	1/0/1900
US912834DW5=PX	5/31/2009	1/0/1900
US912820TS6=PX	5/31/2009	1/0/1900
US912820YJ0=PX	6/15/2011	1/0/1900
US912834KK3=PX	6/15/2011	1/0/1900
US912820E78=PX	6/30/2012	1/0/1900
US912820TV9=PX	6/30/2009	1/0/1900
US912834EC8=PX	6/30/2009	1/0/1900
US912834KM9=PX	7/15/2011	1/0/1900
US912820YN1=PX	7/15/2011	1/0/1900
US912820RR0=PX	7/31/2012	1/0/1900
US912834EJ3=PX	7/31/2009	1/0/1900
US912820UA3=PX	7/31/2009	1/0/1900
US912820YU5=PX	8/15/2011	1/0/1900
US912833DG2=PX	2/15/1985	1/0/1900
US912820KQ9=PX	8/15/2004	1/0/1900
US912820RX7=PX	8/31/2012	1/0/1900
US912820UG0=PX	8/31/2009	1/0/1900
US912834AW8=PX	2/28/2009	1/0/1900
US912834KR8=PX	9/15/2011	1/0/1900
US912820YY7=PX	9/15/2011	1/0/1900
US912820SB4=PX	9/30/2012	1/0/1900
US912820UM7=PX	9/30/2009	1/0/1900
US912834BE7=PX	3/31/2009	1/0/1900
US912820ZC4=PX	10/17/2011	1/0/1900
US912834KT4=PX	10/17/2011	1/0/1900
US912820SF5=PX	10/31/2012	1/0/1900
US912820UP0=PX	10/31/2009	1/0/1900
US912834BN7=PX	4/30/2009	1/0/1900
US912820ZG5=PX	11/15/2011	1/0/1900
US912820KZ9=PX	11/15/2004	1/0/1900
US912833KD1=PX	11/29/1985	1/0/1900
US912820SL2=PX	11/30/2012	1/0/1900
US912820UV7=PX	11/30/2009	1/0/1900
US912834DX3=PX	5/31/2009	1/0/1900
US912820ZM2=PX	12/15/2011	1/0/1900
US912834KX5=PX	12/15/2011	1/0/1900
US912820A49=PX	12/31/2012	1/0/1900
US912820UZ8=PX	12/31/2009	1/0/1900
US912834ED6=PX	6/30/2009	1/0/1900
US912834KZ0=PX	1/15/2012	1/0/1900
US912820ZR1=PX	1/15/2012	1/0/1900
US912820A98=PX	1/31/2013	1/0/1900
US912820VE4=PX	1/31/2010	1/0/1900
US912834EK0=PX	7/31/2009	1/0/1900
US912820ZX8=PX	2/15/2012	1/0/1900
US912820LJ4=PX	2/15/2005	1/0/1900
US912833DH0=PX	2/15/1985	1/0/1900
US912803AA1=PX	2/15/1985	1/0/1900
US912820B55=PX	2/28/2013	1/0/1900
US912820VJ3=PX	2/28/2010	1/0/1900
US912834AX6=PX	2/28/2009	1/0/1900
US912834LF3=PX	3/15/2012	1/0/1900
US912820C88=PX	3/15/2012	1/0/1900
US912820C21=PX	3/31/2013	1/0/1900
US912820VQ7=PX	3/31/2010	1/0/1900
US912834BF4=PX	3/31/2009	1/0/1900
US912834LH9=PX	4/15/2012	1/0/1900
US912820D46=PX	4/15/2012	1/0/1900
US912820C54=PX	4/30/2013	1/0/1900
US912820VU8=PX	4/30/2010	1/0/1900
US912834BP2=PX	4/30/2009	1/0/1900
US912820D95=PX	5/15/2012	1/0/1900
US912820LS4=PX	5/15/2005	1/0/1900
US912833KE9=PX	11/29/1985	1/0/1900
US912820F69=PX	5/31/2013	1/0/1900
US912834DY1=PX	5/31/2009	1/0/1900
US912820VZ7=PX	5/31/2010	1/0/1900
US912820E60=PX	6/15/2012	1/0/1900
US912834LM8=PX	6/15/2012	1/0/1900
US912820F93=PX	6/30/2013	1/0/1900
US912820WD5=PX	6/30/2010	1/0/1900
US912834EE4=PX	6/30/2009	1/0/1900
US912820F28=PX	7/15/2012	1/0/1900
US912834LP1=PX	7/15/2012	1/0/1900
US912820G50=PX	7/31/2013	1/0/1900
US912820WH6=PX	8/2/2010	1/0/1900
US912834EL8=PX	7/31/2009	1/0/1900
US912820RT6=PX	8/15/2012	1/0/1900
US912820MB0=PX	8/15/2005	1/0/1900
US912833JT8=PX	8/15/1985	1/0/1900
US912803AC7=PX	8/15/1985	1/0/1900
US912820H34=PX	8/31/2013	1/0/1900
US912834AY4=PX	2/28/2009	1/0/1900
US912820WP8=PX	8/31/2010	1/0/1900
US912820RY5=PX	9/15/2012	1/0/1900
US912834LT3=PX	9/15/2012	1/0/1900
US912820H67=PX	9/30/2013	1/0/1900
US912820WT0=PX	9/30/2010	1/0/1900
US912834BG2=PX	3/31/2009	1/0/1900
US912834LV8=PX	10/15/2012	1/0/1900
US912820SC2=PX	10/15/2012	1/0/1900
US912820J32=PX	10/31/2013	1/0/1900
US912820WY9=PX	10/31/2010	1/0/1900
US912834BQ0=PX	4/30/2009	1/0/1900
US912820SG3=PX	11/15/2012	1/0/1900
US912820MK0=PX	11/15/2005	1/0/1900
US912803AE3=PX	11/15/1985	1/0/1900
US912833KF6=PX	11/29/1985	1/0/1900
US912820J73=PX	11/30/2013	1/0/1900
US912820XC6=PX	11/30/2010	1/0/1900
US912834DZ8=PX	5/31/2009	1/0/1900
US912834LZ9=PX	12/15/2012	1/0/1900
US912820SM0=PX	12/15/2012	1/0/1900
US912820K30=PX	12/31/2013	1/0/1900
US912820XG7=PX	12/31/2010	1/0/1900
US912834EF1=PX	6/30/2009	1/0/1900
US912834MB1=PX	1/15/2013	1/0/1900
US912820A56=PX	1/15/2013	1/0/1900
US912820K89=PX	1/31/2014	1/0/1900
US912820XL6=PX	1/31/2011	1/0/1900
US912834EM6=PX	7/31/2009	1/0/1900
US912820B22=PX	2/15/2013	1/0/1900
US912820MT1=PX	2/15/2006	1/0/1900
US912803AF0=PX	2/15/1986	1/0/1900
US912833KG4=PX	2/18/1986	1/0/1900
US912820L54=PX	2/28/2014	1/0/1900
US912820XR3=PX	2/28/2011	1/0/1900
US912834AZ1=PX	2/28/2009	1/0/1900
US912820TB3=PX	2/28/2009	1/0/1900
US912834MH8=PX	3/15/2013	1/0/1900
US912820B71=PX	3/15/2013	1/0/1900
US912820L96=PX	3/31/2014	1/0/1900
US912820XW2=PX	3/31/2011	1/0/1900
US912820TH0=PX	3/31/2009	1/0/1900
US912834BH0=PX	3/31/2009	1/0/1900
US912834MK1=PX	4/15/2013	1/0/1900
US912820C39=PX	4/15/2013	1/0/1900
US912820M61=PX	4/30/2014	1/0/1900
US912820YA9=PX	4/30/2011	1/0/1900
US912834BR8=PX	4/30/2009	1/0/1900
US912820TN7=PX	4/30/2009	1/0/1900
US912820SP3=PX	5/15/2013	1/0/1900
US912820NC7=PX	5/15/2006	1/0/1900
US912803AH6=PX	5/15/1986	1/0/1900
US912833KH2=PX	5/15/1986	1/0/1900
US912820YG6=PX	5/31/2011	1/0/1900
US912834EA2=PX	5/31/2009	1/0/1900
US912820TT4=PX	5/31/2009	1/0/1900
US912820F77=PX	6/15/2013	1/0/1900
US912834MP0=PX	6/15/2013	1/0/1900
US912820YM3=PX	6/30/2011	1/0/1900
US912820TW7=PX	6/30/2009	1/0/1900
US912834EG9=PX	6/30/2009	1/0/1900
US912820G35=PX	7/15/2013	1/0/1900
US912834MR6=PX	7/15/2013	1/0/1900
US912820YQ4=PX	7/31/2011	1/0/1900
US912834EN4=PX	7/31/2009	1/0/1900
US912820UB1=PX	7/31/2009	1/0/1900
US912820G92=PX	8/15/2013	1/0/1900
US912820NM5=PX	8/15/2006	1/0/1900
US912833KJ8=PX	8/17/1987	1/0/1900
US912820YW1=PX	8/31/2011	1/0/1900
US912834EQ7=PX	8/31/2009	1/0/1900
US912820UH8=PX	8/31/2009	1/0/1900
US912834MV7=PX	9/15/2013	1/0/1900
US912820H59=PX	9/15/2013	1/0/1900
US912820YZ4=PX	9/30/2011	1/0/1900
US912820UL9=PX	9/30/2009	1/0/1900
US912834ES3=PX	9/30/2009	1/0/1900
US912820H91=PX	10/15/2013	1/0/1900
US912834MX3=PX	10/15/2013	1/0/1900
US912820ZD2=PX	10/31/2011	1/0/1900
US912820UR6=PX	10/31/2009	1/0/1900
US912834EU8=PX	10/31/2009	1/0/1900
US912820J57=PX	11/15/2013	1/0/1900
US912820NV5=PX	11/15/2006	1/0/1900
US912803AK9=PX	11/15/1986	1/0/1900
US912833KK5=PX	11/17/1986	1/0/1900
US912820ZL4=PX	11/30/2011	1/0/1900
US912834EW4=PX	11/30/2009	1/0/1900
US912820UW5=PX	11/30/2009	1/0/1900
US912820K22=PX	12/15/2013	1/0/1900
US912834NB0=PX	12/15/2013	1/0/1900
US912820ZP5=PX	12/31/2011	1/0/1900
US912834EY0=PX	12/31/2009	1/0/1900
US912820UY1=PX	12/31/2009	1/0/1900
US912834ND6=PX	1/15/2014	1/0/1900
US912820K63=PX	1/15/2014	1/0/1900
US912820ZT7=PX	1/31/2012	1/0/1900
US912820VF1=PX	1/31/2010	1/0/1900
US912834FA1=PX	1/31/2010	1/0/1900
US912820L39=PX	2/15/2014	1/0/1900
US912833KL3=PX	8/17/1987	1/0/1900
US912820PE1=PX	2/15/2007	1/0/1900
US912820C70=PX	2/29/2012	1/0/1900
US912834FC7=PX	2/28/2010	1/0/1900
US912820VK0=PX	2/28/2010	1/0/1900
US912820L88=PX	3/15/2014	1/0/1900
US912834NK0=PX	3/15/2014	1/0/1900
US912820D38=PX	3/31/2012	1/0/1900
US912834HS0=PX	3/31/2010	1/0/1900
US912820VP9=PX	3/31/2010	1/0/1900
US912820M46=PX	4/15/2014	1/0/1900
US912834NM6=PX	4/15/2014	1/0/1900
US912820D61=PX	4/30/2012	1/0/1900
US912834HU5=PX	4/30/2010	1/0/1900
US912820VV6=PX	4/30/2010	1/0/1900
US912820M95=PX	5/15/2014	1/0/1900
US912820PP6=PX	5/15/2007	1/0/1900
US912803AL7=PX	5/15/1987	1/0/1900
US912820E45=PX	5/31/2012	1/0/1900
US912834HW1=PX	5/31/2010	1/0/1900
US912820WA1=PX	5/31/2010	1/0/1900
US912820E86=PX	6/30/2012	1/0/1900
US912834HY7=PX	6/30/2010	1/0/1900
US912820WC7=PX	6/30/2010	1/0/1900
US912820RQ2=PX	7/31/2012	1/0/1900
US912834JA7=PX	8/2/2010	1/0/1900
US912820WJ2=PX	8/2/2010	1/0/1900
US912833KN9=PX	8/17/1987	1/0/1900
US912803AM5=PX	8/15/1987	1/0/1900
US912820PX9=PX	8/15/2007	1/0/1900
US912820RV1=PX	8/31/2012	1/0/1900
US912820WQ6=PX	8/31/2010	1/0/1900
US912834JC3=PX	8/31/2010	1/0/1900
US912820RZ2=PX	9/30/2012	1/0/1900
US912834JE9=PX	9/30/2010	1/0/1900
US912820WU7=PX	9/30/2010	1/0/1900
US912820SE8=PX	10/31/2012	1/0/1900
US912820WW3=PX	10/31/2010	1/0/1900
US912834JG4=PX	10/31/2010	1/0/1900
US912820QE0=PX	11/15/2007	1/0/1900
US912833KP4=PX	5/16/1988	1/0/1900
US912820SJ7=PX	11/30/2012	1/0/1900
US912834JJ8=PX	11/30/2010	1/0/1900
US912820XB8=PX	11/30/2010	1/0/1900
US912820A23=PX	12/31/2012	1/0/1900
US912834JL3=PX	12/31/2010	1/0/1900
US912820XF9=PX	12/31/2010	1/0/1900
US912820A80=PX	1/31/2013	1/0/1900
US912834JN9=PX	1/31/2011	1/0/1900
US912820XN2=PX	1/31/2011	1/0/1900
US912833KQ2=PX	5/16/1988	1/0/1900
US912820QN0=PX	2/15/2008	1/0/1900
US912820B48=PX	2/28/2013	1/0/1900
US912820XS1=PX	2/28/2011	1/0/1900
US912834JS8=PX	2/28/2011	1/0/1900
US912820B89=PX	3/31/2013	1/0/1900
US912834KE7=PX	3/31/2011	1/0/1900
US912820XV4=PX	3/31/2011	1/0/1900
US912820C62=PX	4/30/2013	1/0/1900
US912820YC5=PX	4/30/2011	1/0/1900
US912834KG2=PX	4/30/2011	1/0/1900
US912820QW0=PX	5/15/2008	1/0/1900
US912803AN3=PX	5/15/1988	1/0/1900
US912833KR0=PX	5/16/1988	1/0/1900
US912820F44=PX	5/31/2013	1/0/1900
US912820YF8=PX	5/31/2011	1/0/1900
US912834KJ6=PX	5/31/2011	1/0/1900
US912820G27=PX	6/30/2013	1/0/1900
US912834KL1=PX	6/30/2011	1/0/1900
US912820YL5=PX	6/30/2011	1/0/1900
US912820G76=PX	7/31/2013	1/0/1900
US912834KN7=PX	7/31/2011	1/0/1900
US912820YR2=PX	7/31/2011	1/0/1900
US912833KS8=PX	11/30/1988	1/0/1900
US912820RE9=PX	8/15/2008	1/0/1900
US912834KQ0=PX	8/31/2011	1/0/1900
US912820YX9=PX	8/31/2011	1/0/1900
US912834KS6=PX	9/30/2011	1/0/1900
US912820ZB6=PX	9/30/2011	1/0/1900
US912820J40=PX	10/31/2013	1/0/1900
US912834KU1=PX	10/31/2011	1/0/1900
US912820ZE0=PX	10/31/2011	1/0/1900
US912820RM1=PX	11/17/2008	1/0/1900
US912803AP8=PX	11/15/1988	1/0/1900
US912833KT6=PX	11/15/1988	1/0/1900
US912820J81=PX	11/30/2013	1/0/1900
US912820ZK6=PX	11/30/2011	1/0/1900
US912834KW7=PX	11/30/2011	1/0/1900
US912820K48=PX	12/31/2013	1/0/1900
US912820ZN0=PX	12/31/2011	1/0/1900
US912834KY3=PX	12/31/2011	1/0/1900
US912820K97=PX	1/31/2014	1/0/1900
US912820ZV2=PX	1/31/2012	1/0/1900
US912834LA4=PX	1/31/2012	1/0/1900
US912820TA5=PX	2/15/2009	1/0/1900
US912833KU3=PX	2/15/1989	1/0/1900
US912803AQ6=PX	2/15/1989	1/0/1900
US912820L62=PX	2/28/2014	1/0/1900
US912834LE6=PX	2/29/2012	1/0/1900
US912820ZY6=PX	2/29/2012	1/0/1900
US912820M20=PX	3/31/2014	1/0/1900
US912820D20=PX	3/31/2012	1/0/1900
US912834LG1=PX	3/31/2012	1/0/1900
US912820M79=PX	4/30/2014	1/0/1900
US912834LJ5=PX	4/30/2012	1/0/1900
US912820D87=PX	4/30/2012	1/0/1900
US912820TQ0=PX	5/15/2009	1/0/1900
US912833KV1=PX	5/15/1990	1/0/1900
US912834LL0=PX	5/31/2012	1/0/1900
US912820E37=PX	5/31/2012	1/0/1900
US912820E94=PX	6/30/2012	1/0/1900
US912834LN6=PX	6/30/2012	1/0/1900
US912820RS8=PX	7/31/2012	1/0/1900
US912834LQ9=PX	7/31/2012	1/0/1900
US912820UD7=PX	8/15/2009	1/0/1900
US912803AR4=PX	8/15/1989	1/0/1900
US912833KW9=PX	8/15/1989	1/0/1900
US912820RW9=PX	8/31/2012	1/0/1900
US912834LS5=PX	8/31/2012	1/0/1900
US912820SA6=PX	9/30/2012	1/0/1900
US912834LU0=PX	9/30/2012	1/0/1900
US912834LW6=PX	10/31/2012	1/0/1900
US912820SD0=PX	10/31/2012	1/0/1900
US912820US4=PX	11/15/2009	1/0/1900
US912833KX7=PX	5/15/1990	1/0/1900
US912820SK4=PX	11/30/2012	1/0/1900
US912834LY2=PX	11/30/2012	1/0/1900
US912820A31=PX	12/31/2012	1/0/1900
US912834MA3=PX	12/31/2012	1/0/1900
US912820A72=PX	1/31/2013	1/0/1900
US912834MC9=PX	1/31/2013	1/0/1900
US912820VH7=PX	2/15/2010	1/0/1900
US912803AS2=PX	2/15/1990	1/0/1900
US912833KY5=PX	2/15/1990	1/0/1900
US912834MG0=PX	2/28/2013	1/0/1900
US912820B63=PX	2/28/2013	1/0/1900
US912820B97=PX	3/31/2013	1/0/1900
US912834MJ4=PX	3/31/2013	1/0/1900
US912820SN8=PX	4/30/2013	1/0/1900
US912834ML9=PX	4/30/2013	1/0/1900
US912820VW4=PX	5/15/2010	1/0/1900
US912803AT0=PX	5/15/1990	1/0/1900
US912833KZ2=PX	5/10/1991	1/0/1900
US912834MN5=PX	5/31/2013	1/0/1900
US912820F51=PX	5/31/2013	1/0/1900
US912834MQ8=PX	6/30/2013	1/0/1900
US912820F85=PX	6/30/2013	1/0/1900
US912834MS4=PX	7/31/2013	1/0/1900
US912820G68=PX	7/31/2013	1/0/1900
US912820WM5=PX	8/16/2010	1/0/1900
US912803AU7=PX	8/15/1990	1/0/1900
US912833LA6=PX	8/15/1990	1/0/1900
US912834MU9=PX	8/31/2013	1/0/1900
US912820H26=PX	8/31/2013	1/0/1900
US912820H83=PX	9/30/2013	1/0/1900
US912834MW5=PX	9/30/2013	1/0/1900
US912834MY1=PX	10/31/2013	1/0/1900
US912820J24=PX	10/31/2013	1/0/1900
US912820WZ6=PX	11/15/2010	1/0/1900
US912833LB4=PX	11/15/1990	1/0/1900
US912820J99=PX	11/30/2013	1/0/1900
US912834NA2=PX	11/30/2013	1/0/1900
US912820K55=PX	12/31/2013	1/0/1900
US912834NC8=PX	12/31/2013	1/0/1900
US912834NE4=PX	1/31/2014	1/0/1900
US912820L21=PX	1/31/2014	1/0/1900
US912820XQ5=PX	2/15/2011	1/0/1900
US912833LC2=PX	2/15/1991	1/0/1900
US912803AV5=PX	2/15/1991	1/0/1900
US912834NJ3=PX	2/28/2014	1/0/1900
US912820L70=PX	2/28/2014	1/0/1900
US912820M38=PX	3/31/2014	1/0/1900
US912834NL8=PX	3/31/2014	1/0/1900
US912834NN4=PX	4/30/2014	1/0/1900
US912820YE1=PX	5/15/2011	1/0/1900
US912803AW3=PX	5/15/1991	1/0/1900
US912833LD0=PX	5/15/1991	1/0/1900
US912820YT8=PX	8/15/2011	1/0/1900
US912833LE8=PX	8/15/1991	1/0/1900
US912803AX1=PX	8/15/1991	1/0/1900
US912820ZH3=PX	11/15/2011	1/0/1900
US912803AY9=PX	11/15/1991	1/0/1900
US912833LF5=PX	11/15/1991	1/0/1900
US912820ZW0=PX	2/15/2012	1/0/1900
US912833LG3=PX	8/17/1992	1/0/1900
US912820E29=PX	5/15/2012	1/0/1900
US912833LH1=PX	11/16/1992	1/0/1900
US912820RU3=PX	8/15/2012	1/0/1900
US912803AZ6=PX	8/15/1992	1/0/1900
US912833LJ7=PX	8/17/1992	1/0/1900
US912820SH1=PX	11/15/2012	1/0/1900
US912803BA0=PX	11/15/1992	1/0/1900
US912833LK4=PX	11/16/1992	1/0/1900
US912820B30=PX	2/15/2013	1/0/1900
US912833LL2=PX	2/16/1993	1/0/1900
US912803BB8=PX	2/15/1993	1/0/1900
US912820F36=PX	5/15/2013	1/0/1900
US912833LN8=PX	8/15/1994	1/0/1900
US912820G84=PX	8/15/2013	1/0/1900
US912803BC6=PX	8/16/1993	1/0/1900
US912833LM0=PX	8/16/1993	1/0/1900
US912820J65=PX	11/15/2013	1/0/1900
US912833LP3=PX	8/15/1994	1/0/1900
US912820L47=PX	2/15/2014	1/0/1900
US912833LQ1=PX	2/15/1995	1/0/1900
US912820N29=PX	5/15/2014	1/0/1900
US912833LS7=PX	2/15/1995	1/0/1900
US912803BD4=PX	8/15/1994	1/0/1900
US912833LT5=PX	8/15/1994	1/0/1900
US912803BE2=PX	2/15/1995	1/0/1900
US912833LU2=PX	2/15/1995	1/0/1900
US912833LV0=PX	11/15/1996	1/0/1900
US912803BF9=PX	8/15/1995	1/0/1900
US912833LW8=PX	8/15/1995	1/0/1900
US912833LX6=PX	11/15/1996	1/0/1900
US912833LY4=PX	2/15/1996	1/0/1900
US912803BG7=PX	2/15/1996	1/0/1900
US912833LZ1=PX	11/15/1996	1/0/1900
US912803BH5=PX	8/15/1996	1/0/1900
US912833PA2=PX	8/15/1996	1/0/1900
US912833PB0=PX	11/15/1996	1/0/1900
US912803BJ1=PX	11/15/1996	1/0/1900
US912803BK8=PX	2/18/1997	1/0/1900
US912833PC8=PX	2/15/1997	1/0/1900
US912833PD6=PX	11/15/1997	1/0/1900
US912803BL6=PX	8/15/1997	1/0/1900
US912833PE4=PX	8/15/1997	1/0/1900
US912803BM4=PX	11/15/1997	1/0/1900
US912833QB9=PX	11/15/1997	1/0/1900
US912833RY8=PX	8/15/1998	1/0/1900
US912833WQ9=PX	11/15/1998	1/0/1900
US912803BP7=PX	8/17/1998	1/0/1900
US912833RZ5=PX	8/15/1998	1/0/1900
US912833WR7=PX	11/16/1998	1/0/1900
US912803BV4=PX	11/16/1998	1/0/1900
US912803BW2=PX	2/16/1999	1/0/1900
US912833XN5=PX	2/16/1999	1/0/1900
US912833XS4=PX	2/15/2000	1/0/1900
US912833XP0=PX	8/15/1999	1/0/1900
US912803CG6=PX	8/15/1999	1/0/1900
US912833XT2=PX	2/15/2000	1/0/1900
US912833XX3=PX	2/15/2001	1/0/1900
US912833XU9=PX	2/15/2000	1/0/1900
US912803CH4=PX	2/15/2000	1/0/1900
US912833XY1=PX	2/15/2001	1/0/1900
US9128337N4=PX	5/15/2007	1/0/1900
US912803CK7=PX	2/15/2001	1/0/1900
US912833XZ8=PX	2/15/2001	1/0/1900
US9128337P9=PX	5/15/2007	1/0/1900
US9128334S6=PX	2/15/2006	1/0/1900
US9128337Q7=PX	5/15/2007	1/0/1900
US9128334T4=PX	2/15/2006	1/0/1900
US9128337R5=PX	5/15/2007	1/0/1900
US9128334U1=PX	2/15/2006	1/0/1900
US9128337S3=PX	5/15/2007	1/0/1900
US9128334V9=PX	2/15/2006	1/0/1900
US9128337T1=PX	5/15/2007	1/0/1900
US9128334W7=PX	2/15/2006	1/0/1900
US9128337U8=PX	5/15/2007	1/0/1900
US9128334X5=PX	2/15/2006	1/0/1900
US9128337V6=PX	5/15/2007	1/0/1900
US9128334Y3=PX	2/15/2006	1/0/1900
US9128337W4=PX	5/15/2007	1/0/1900
US9128334Z0=PX	2/15/2006	1/0/1900
US912833X88=PX	5/15/2007	1/0/1900
US9128335A4=PX	2/15/2006	1/0/1900
US912833X96=PX	5/15/2007	1/0/1900
US912803CX9=PX	2/15/2006	1/0/1900
US9128335B2=PX	2/15/2006	1/0/1900
US912833Y20=PX	5/15/2007	1/0/1900
US9128337E4=PX	2/15/2007	1/0/1900
US912833Y38=PX	5/15/2007	1/0/1900
US912803CZ4=PX	2/15/2007	1/0/1900
US9128337F1=PX	2/15/2007	1/0/1900
US912803DA8=PX	5/15/2007	1/0/1900
US912833Y46=PX	5/15/2007	1/0/1900
US912833Z52=PX	2/15/2008	1/0/1900
US912834AD0=PX	5/15/2008	1/0/1900
US912803DC4=PX	2/15/2008	1/0/1900
US912833Z60=PX	2/15/2008	1/0/1900
US912803DD2=PX	5/15/2008	1/0/1900
US912834AE8=PX	5/15/2008	1/0/1900
US912834AT5=PX	2/15/2009	1/0/1900
US912834DU9=PX	5/15/2009	1/0/1900
US912834AU2=PX	2/15/2009	1/0/1900
US912803DF7=PX	2/15/2009	1/0/1900
US912803DG5=PX	5/15/2009	1/0/1900
US912834DV7=PX	5/15/2009	1/0/1900
US912834EP9=PX	8/15/2009	1/0/1900
US912803DH3=PX	8/15/2009	1/0/1900
US912803DJ9=PX	11/15/2009	1/0/1900
US912834EV6=PX	11/15/2009	1/0/1900
US912803DK6=PX	2/15/2010	1/0/1900
US912834FB9=PX	2/15/2010	1/0/1900
US912803DM2=PX	5/15/2010	1/0/1900
US912834HV3=PX	5/15/2010	1/0/1900
US912834JB5=PX	8/16/2010	1/0/1900
US912803DN0=PX	8/16/2010	1/0/1900
US912803DP5=PX	11/15/2010	1/0/1900
US912834JH2=PX	11/15/2010	1/0/1900
US912834JP4=PX	2/15/2011	1/0/1900
US912803DQ3=PX	2/15/2011	1/0/1900
US912803DS9=PX	5/15/2011	1/0/1900
US912834KH0=PX	5/15/2011	1/0/1900
US912834KP2=PX	8/15/2011	1/0/1900
US912803DT7=PX	8/15/2011	1/0/1900
US912834KV9=PX	11/15/2011	1/0/1900
US912803DU4=PX	11/15/2011	1/0/1900
US912834LB2=PX	2/15/2012	1/0/1900
US912803DV2=PX	2/15/2012	1/0/1900
US912834LK2=PX	5/15/2012	1/0/1900
US912803DX8=PX	5/15/2012	1/0/1900
US912834LR7=PX	8/15/2012	1/0/1900
US912803DY6=PX	8/15/2012	1/0/1900
US912834LX4=PX	11/15/2012	1/0/1900
US912803DZ3=PX	11/15/2012	1/0/1900
US912803EA7=PX	2/15/2013	1/0/1900
US912834MD7=PX	2/15/2013	1/0/1900
US912803EC3=PX	5/15/2013	1/0/1900
US912834MM7=PX	5/15/2013	1/0/1900
US912834MT2=PX	8/15/2013	1/0/1900
US912803ED1=PX	8/15/2013	1/0/1900
US912834MZ8=PX	11/15/2013	1/0/1900
